date,type,count,mean,std,min,25%,50%,75%,max
2012-10-12,access point,12.0,4.0,1.5954480704349312,1.0,3.0,5.0,5.0,5.0
2012-10-12,keyboard,21.0,4.523809523809524,1.2090925365350504,1.0,5.0,5.0,5.0,5.0
2012-10-12,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-10-13,access point,13.0,4.076923076923077,1.4978617237881953,1.0,4.0,5.0,5.0,5.0
2012-10-13,keyboard,24.0,3.625,1.6100904646471967,1.0,2.0,4.5,5.0,5.0
2012-10-13,monitor,4.0,4.75,0.5,4.0,4.75,5.0,5.0,5.0
2012-10-14,access point,9.0,3.6666666666666665,1.6583123951777,1.0,3.0,4.0,5.0,5.0
2012-10-14,keyboard,37.0,3.6216216216216215,1.7054056433612526,1.0,2.0,5.0,5.0,5.0
2012-10-14,monitor,8.0,2.875,2.03100960115899,1.0,1.0,2.5,5.0,5.0
2012-10-15,access point,9.0,3.888888888888889,1.6914819275153699,1.0,4.0,5.0,5.0,5.0
2012-10-15,keyboard,19.0,4.7894736842105265,0.5353033790313108,3.0,5.0,5.0,5.0,5.0
2012-10-15,monitor,6.0,4.666666666666667,0.5163977794943223,4.0,4.25,5.0,5.0,5.0
2012-10-16,access point,12.0,4.416666666666667,1.2401124093721454,1.0,4.75,5.0,5.0,5.0
2012-10-16,keyboard,24.0,4.916666666666667,0.40824829046386296,3.0,5.0,5.0,5.0,5.0
2012-10-16,monitor,14.0,4.571428571428571,1.0894095588038446,1.0,5.0,5.0,5.0,5.0
2012-10-17,access point,15.0,2.6666666666666665,1.7593288763724921,1.0,1.0,2.0,4.5,5.0
2012-10-17,keyboard,7.0,4.571428571428571,0.5345224838248488,4.0,4.0,5.0,5.0,5.0
2012-10-17,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-10-18,access point,11.0,4.363636363636363,1.2862913567871994,1.0,4.5,5.0,5.0,5.0
2012-10-18,keyboard,23.0,3.4347826086956523,1.590485544975088,1.0,2.0,4.0,5.0,5.0
2012-10-18,monitor,6.0,4.333333333333333,1.2110601416389966,2.0,4.25,5.0,5.0,5.0
2012-10-19,access point,20.0,4.0,1.5217718205053643,1.0,3.75,5.0,5.0,5.0
2012-10-19,keyboard,35.0,3.5428571428571427,1.6863266228674672,1.0,2.0,4.0,5.0,5.0
2012-10-19,monitor,7.0,4.285714285714286,0.48795003647426655,4.0,4.0,4.0,4.5,5.0
2012-10-20,access point,16.0,3.375,1.746424919657298,1.0,1.75,4.0,5.0,5.0
2012-10-20,keyboard,25.0,3.48,1.9390719429665317,1.0,1.0,5.0,5.0,5.0
2012-10-20,monitor,2.0,3.5,2.1213203435596424,2.0,2.75,3.5,4.25,5.0
2012-10-21,access point,10.0,4.1,1.66332999331662,1.0,4.25,5.0,5.0,5.0
2012-10-21,keyboard,36.0,4.388888888888889,1.2711699398086063,1.0,4.75,5.0,5.0,5.0
2012-10-21,monitor,3.0,4.666666666666667,0.5773502691896258,4.0,4.5,5.0,5.0,5.0
2012-10-22,access point,12.0,4.333333333333333,1.1547005383792515,1.0,4.0,5.0,5.0,5.0
2012-10-22,keyboard,40.0,4.025,1.4933613779417911,1.0,4.0,5.0,5.0,5.0
2012-10-22,monitor,13.0,4.384615384615385,1.1929278784054478,2.0,5.0,5.0,5.0,5.0
2012-10-23,access point,14.0,4.142857142857143,1.4064216928154862,1.0,4.0,5.0,5.0,5.0
2012-10-23,keyboard,26.0,4.269230769230769,1.4016473824094933,1.0,5.0,5.0,5.0,5.0
2012-10-23,monitor,15.0,4.933333333333334,0.2581988897471611,4.0,5.0,5.0,5.0,5.0
2012-10-24,access point,9.0,3.2222222222222223,1.7873008824606014,1.0,1.0,4.0,5.0,5.0
2012-10-24,keyboard,46.0,4.369565217391305,0.903295095185127,2.0,4.0,5.0,5.0,5.0
2012-10-24,monitor,13.0,4.076923076923077,1.4411533842457842,1.0,4.0,5.0,5.0,5.0
2012-10-25,access point,9.0,3.6666666666666665,1.5811388300841898,1.0,4.0,4.0,5.0,5.0
2012-10-25,keyboard,22.0,4.090909090909091,1.0649878563622845,2.0,4.0,4.0,5.0,5.0
2012-10-25,monitor,4.0,4.5,0.5773502691896257,4.0,4.0,4.5,5.0,5.0
2012-10-26,access point,11.0,3.3636363636363638,1.9116865471476894,1.0,1.0,4.0,5.0,5.0
2012-10-26,keyboard,13.0,4.846153846153846,0.5547001962252291,3.0,5.0,5.0,5.0,5.0
2012-10-26,monitor,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-10-27,access point,10.0,4.0,1.247219128924647,1.0,4.0,4.0,5.0,5.0
2012-10-27,keyboard,61.0,4.065573770491803,1.5040927770477501,1.0,4.0,5.0,5.0,5.0
2012-10-27,monitor,4.0,4.25,1.5,2.0,4.25,5.0,5.0,5.0
2012-10-28,access point,15.0,4.4,0.828078671210825,3.0,4.0,5.0,5.0,5.0
2012-10-28,keyboard,16.0,4.375,0.7187952884282609,3.0,4.0,4.5,5.0,5.0
2012-10-28,monitor,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2012-10-29,access point,10.0,4.2,1.3984117975602022,1.0,3.5,5.0,5.0,5.0
2012-10-29,keyboard,32.0,4.53125,0.9152604071537377,1.0,4.0,5.0,5.0,5.0
2012-10-29,monitor,4.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0
2012-10-30,access point,13.0,3.230769230769231,1.6908501882113505,1.0,1.0,4.0,5.0,5.0
2012-10-30,keyboard,16.0,4.5,0.7302967433402214,3.0,4.0,5.0,5.0,5.0
2012-10-30,monitor,7.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-10-31,access point,10.0,4.9,0.31622776601683794,4.0,5.0,5.0,5.0,5.0
2012-10-31,keyboard,36.0,3.6944444444444446,1.5272654263551186,1.0,3.5,4.0,5.0,5.0
2012-10-31,monitor,6.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-01,access point,14.0,3.5,1.8292495308606331,1.0,1.25,4.5,5.0,5.0
2012-11-01,keyboard,42.0,4.142857142857143,1.260496003252699,1.0,4.0,5.0,5.0,5.0
2012-11-01,monitor,11.0,3.4545454545454546,1.6348477827391983,1.0,2.0,4.0,5.0,5.0
2012-11-02,access point,17.0,4.0,1.4142135623730951,1.0,4.0,5.0,5.0,5.0
2012-11-02,keyboard,36.0,4.722222222222222,0.45425676257949793,4.0,4.0,5.0,5.0,5.0
2012-11-02,monitor,1.0,3.0,,3.0,3.0,3.0,3.0,3.0
2012-11-03,access point,8.0,4.5,1.0690449676496976,2.0,4.75,5.0,5.0,5.0
2012-11-03,keyboard,24.0,3.625,1.5269321331121546,1.0,2.0,4.0,5.0,5.0
2012-11-03,monitor,5.0,3.8,1.7888543819998317,1.0,3.0,5.0,5.0,5.0
2012-11-04,access point,7.0,2.857142857142857,1.5735915849388864,1.0,1.5,3.0,4.0,5.0
2012-11-04,keyboard,30.0,4.8,0.5508613944197479,3.0,5.0,5.0,5.0,5.0
2012-11-04,monitor,11.0,4.545454545454546,1.0357254813546264,2.0,5.0,5.0,5.0,5.0
2012-11-05,access point,14.0,4.214285714285714,1.42389343964797,1.0,4.0,5.0,5.0,5.0
2012-11-05,keyboard,54.0,4.074074074074074,1.4122356403389151,1.0,3.0,5.0,5.0,5.0
2012-11-05,monitor,6.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-06,access point,15.0,4.4,1.4040757000349273,1.0,5.0,5.0,5.0,5.0
2012-11-06,keyboard,14.0,3.5714285714285716,1.8277470669267508,1.0,1.5,5.0,5.0,5.0
2012-11-06,monitor,7.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-07,access point,6.0,3.8333333333333335,1.834847859269718,1.0,2.75,5.0,5.0,5.0
2012-11-07,keyboard,35.0,4.114285714285714,1.1573658878329394,1.0,4.0,4.0,5.0,5.0
2012-11-07,monitor,10.0,4.5,0.5270462766947299,4.0,4.0,4.5,5.0,5.0
2012-11-08,access point,14.0,4.571428571428571,1.0894095588038446,1.0,5.0,5.0,5.0,5.0
2012-11-08,keyboard,41.0,4.2439024390243905,1.410327759864317,1.0,4.0,5.0,5.0,5.0
2012-11-08,monitor,12.0,3.5,1.5666989036012806,2.0,2.0,3.5,5.0,5.0
2012-11-09,access point,10.0,4.1,1.66332999331662,1.0,4.25,5.0,5.0,5.0
2012-11-09,keyboard,33.0,4.96969696969697,0.17407765595569785,4.0,5.0,5.0,5.0,5.0
2012-11-09,monitor,16.0,4.5625,0.8920949127381756,2.0,4.75,5.0,5.0,5.0
2012-11-10,access point,9.0,3.5555555555555554,1.9436506316151,1.0,1.0,5.0,5.0,5.0
2012-11-10,keyboard,50.0,3.92,1.4546196641551834,1.0,4.0,4.0,5.0,5.0
2012-11-10,monitor,8.0,4.5,1.4142135623730951,1.0,5.0,5.0,5.0,5.0
2012-11-11,access point,13.0,3.923076923076923,1.5525000516123695,1.0,4.0,5.0,5.0,5.0
2012-11-11,keyboard,40.0,4.55,1.0114726506816303,1.0,5.0,5.0,5.0,5.0
2012-11-11,monitor,6.0,4.0,1.0954451150103321,2.0,4.0,4.0,4.75,5.0
2012-11-12,access point,8.0,4.375,1.407885953173359,1.0,4.75,5.0,5.0,5.0
2012-11-12,keyboard,22.0,3.9545454545454546,1.2901558682973793,1.0,4.0,4.0,5.0,5.0
2012-11-12,monitor,13.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-13,access point,16.0,4.75,1.0,1.0,5.0,5.0,5.0,5.0
2012-11-13,keyboard,62.0,4.193548387096774,1.3889341317033255,1.0,4.0,5.0,5.0,5.0
2012-11-13,monitor,11.0,3.909090909090909,1.513574937328539,2.0,2.0,5.0,5.0,5.0
2012-11-14,access point,12.0,4.083333333333333,1.5642792899510296,1.0,3.75,5.0,5.0,5.0
2012-11-14,keyboard,59.0,4.5423728813559325,1.039264227434156,1.0,4.5,5.0,5.0,5.0
2012-11-14,monitor,2.0,4.5,0.7071067811865476,4.0,4.25,4.5,4.75,5.0
2012-11-15,access point,16.0,4.875,0.3415650255319866,4.0,5.0,5.0,5.0,5.0
2012-11-15,keyboard,38.0,4.2368421052631575,1.1012084400555153,2.0,4.0,5.0,5.0,5.0
2012-11-15,monitor,6.0,4.0,1.6733200530681511,1.0,3.5,5.0,5.0,5.0
2012-11-16,access point,12.0,3.5833333333333335,1.5642792899510294,1.0,2.75,4.0,5.0,5.0
2012-11-16,keyboard,50.0,4.5,0.8390957231764807,2.0,4.0,5.0,5.0,5.0
2012-11-16,monitor,4.0,4.0,1.1547005383792515,3.0,3.0,4.0,5.0,5.0
2012-11-17,access point,14.0,3.642857142857143,1.780541959721722,1.0,1.75,4.5,5.0,5.0
2012-11-17,keyboard,50.0,4.64,0.8980704940286692,1.0,5.0,5.0,5.0,5.0
2012-11-17,monitor,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-18,access point,13.0,3.8461538461538463,1.4632243987255138,1.0,3.0,4.0,5.0,5.0
2012-11-18,keyboard,38.0,3.8947368421052633,1.3514651445687944,1.0,4.0,4.0,5.0,5.0
2012-11-18,monitor,10.0,4.6,1.2649110640673518,1.0,5.0,5.0,5.0,5.0
2012-11-19,access point,10.0,4.3,1.4944341180973264,1.0,5.0,5.0,5.0,5.0
2012-11-19,keyboard,38.0,4.947368421052632,0.22629428592141426,4.0,5.0,5.0,5.0,5.0
2012-11-19,monitor,14.0,4.785714285714286,0.8017837257372733,2.0,5.0,5.0,5.0,5.0
2012-11-20,access point,13.0,4.076923076923077,1.4978617237881953,1.0,4.0,5.0,5.0,5.0
2012-11-20,keyboard,35.0,4.2,1.5107458228227775,1.0,4.0,5.0,5.0,5.0
2012-11-20,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-21,access point,13.0,4.6923076923076925,0.8548504142651103,2.0,5.0,5.0,5.0,5.0
2012-11-21,keyboard,31.0,4.387096774193548,1.430091357334412,1.0,5.0,5.0,5.0,5.0
2012-11-21,monitor,24.0,4.291666666666667,1.0417028979206269,1.0,4.0,5.0,5.0,5.0
2012-11-22,access point,8.0,4.0,1.4142135623730951,1.0,3.75,4.5,5.0,5.0
2012-11-22,keyboard,48.0,4.5,1.1669199319831565,1.0,5.0,5.0,5.0,5.0
2012-11-22,monitor,9.0,3.111111111111111,2.0275875100994063,1.0,1.0,4.0,5.0,5.0
2012-11-23,access point,13.0,4.076923076923077,1.4978617237881953,1.0,4.0,5.0,5.0,5.0
2012-11-23,keyboard,67.0,4.2835820895522385,1.1389251997315042,1.0,4.0,5.0,5.0,5.0
2012-11-23,monitor,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-24,access point,17.0,4.294117647058823,1.3585242858683528,1.0,4.0,5.0,5.0,5.0
2012-11-24,keyboard,79.0,4.417721518987341,0.7943324069532381,3.0,4.0,5.0,5.0,5.0
2012-11-24,monitor,2.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-25,access point,19.0,3.9473684210526314,1.5802139169719436,1.0,3.0,5.0,5.0,5.0
2012-11-25,keyboard,66.0,4.2272727272727275,1.1999417235266636,1.0,4.0,5.0,5.0,5.0
2012-11-25,monitor,13.0,4.230769230769231,1.0127393670836666,3.0,3.0,5.0,5.0,5.0
2012-11-26,access point,23.0,3.869565217391304,1.4864340436117258,1.0,2.5,5.0,5.0,5.0
2012-11-26,keyboard,86.0,4.267441860465116,1.1724726872991031,1.0,4.0,5.0,5.0,5.0
2012-11-26,monitor,31.0,4.064516129032258,1.4126920841893262,1.0,4.0,5.0,5.0,5.0
2012-11-27,access point,26.0,4.269230769230769,1.1509193649493368,1.0,4.0,5.0,5.0,5.0
2012-11-27,keyboard,119.0,4.4789915966386555,0.891092830255173,2.0,4.0,5.0,5.0,5.0
2012-11-27,monitor,9.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0
2012-11-28,access point,20.0,3.45,1.6375527311718607,1.0,2.0,3.5,5.0,5.0
2012-11-28,keyboard,101.0,4.2772277227722775,1.1586096139872837,1.0,4.0,5.0,5.0,5.0
2012-11-28,monitor,14.0,4.214285714285714,1.1217137594956024,2.0,3.0,5.0,5.0,5.0
2012-11-29,access point,23.0,4.130434782608695,1.2542418146610603,1.0,3.0,5.0,5.0,5.0
2012-11-29,keyboard,109.0,3.981651376146789,1.4336023738209072,1.0,3.0,5.0,5.0,5.0
2012-11-29,monitor,15.0,4.933333333333334,0.2581988897471611,4.0,5.0,5.0,5.0,5.0
2012-11-30,access point,25.0,4.0,1.5545631755148024,1.0,3.0,5.0,5.0,5.0
2012-11-30,keyboard,108.0,4.722222222222222,0.8069016933177966,1.0,5.0,5.0,5.0,5.0
2012-11-30,monitor,15.0,4.266666666666667,1.0997835284835873,1.0,4.0,5.0,5.0,5.0
2012-12-01,access point,19.0,3.789473684210526,1.6858544608470492,1.0,2.5,5.0,5.0,5.0
2012-12-01,keyboard,73.0,3.8904109589041096,1.5416589534547267,1.0,2.0,5.0,5.0,5.0
2012-12-01,monitor,16.0,4.0,1.4142135623730951,1.0,3.0,5.0,5.0,5.0
2012-12-02,access point,19.0,4.684210526315789,0.6710382982072027,3.0,5.0,5.0,5.0,5.0
2012-12-02,keyboard,78.0,4.358974358974359,1.0687334289668038,1.0,4.0,5.0,5.0,5.0
2012-12-02,monitor,19.0,3.8947368421052633,1.3701069237311885,2.0,2.0,5.0,5.0,5.0
2012-12-03,access point,31.0,3.870967741935484,1.4774287458029005,1.0,3.0,5.0,5.0,5.0
2012-12-03,keyboard,109.0,4.587155963302752,0.8629300771457754,1.0,5.0,5.0,5.0,5.0
2012-12-03,monitor,17.0,4.470588235294118,0.6242642728467979,3.0,4.0,5.0,5.0,5.0
2012-12-04,access point,22.0,4.090909090909091,1.1509454047327026,1.0,3.25,4.5,5.0,5.0
2012-12-04,keyboard,105.0,4.180952380952381,1.2151365258919578,1.0,4.0,5.0,5.0,5.0
2012-12-04,monitor,21.0,4.190476190476191,1.2090925365350502,1.0,4.0,5.0,5.0,5.0
2012-12-05,access point,17.0,4.0,1.224744871391589,1.0,4.0,4.0,5.0,5.0
2012-12-05,keyboard,116.0,4.370689655172414,1.0996455746307976,1.0,4.0,5.0,5.0,5.0
2012-12-05,monitor,19.0,3.1578947368421053,1.5370663939515448,1.0,1.5,4.0,4.0,5.0
2012-12-06,access point,20.0,4.4,1.2311740225021848,1.0,4.0,5.0,5.0,5.0
2012-12-06,keyboard,83.0,4.349397590361446,1.2438505805857032,1.0,4.5,5.0,5.0,5.0
2012-12-06,monitor,19.0,3.6315789473684212,1.4224597754824202,1.0,3.0,4.0,5.0,5.0
2012-12-07,access point,25.0,3.72,1.5684387141358123,1.0,3.0,4.0,5.0,5.0
2012-12-07,keyboard,130.0,4.2846153846153845,1.2833737961080056,1.0,4.0,5.0,5.0,5.0
2012-12-07,monitor,6.0,3.8333333333333335,1.4719601443879744,2.0,2.5,4.5,5.0,5.0
2012-12-08,access point,16.0,3.9375,1.2365947867699696,1.0,3.0,4.0,5.0,5.0
2012-12-08,keyboard,113.0,4.04424778761062,1.345557376085766,1.0,4.0,5.0,5.0,5.0
2012-12-08,monitor,4.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0
2012-12-09,access point,11.0,4.545454545454546,0.6875516509523286,3.0,4.0,5.0,5.0,5.0
2012-12-09,keyboard,96.0,4.46875,1.015180823924072,1.0,4.0,5.0,5.0,5.0
2012-12-09,monitor,9.0,4.333333333333333,1.414213562373095,1.0,5.0,5.0,5.0,5.0
2012-12-10,access point,22.0,4.090909090909091,1.376990884539145,1.0,3.0,5.0,5.0,5.0
2012-12-10,keyboard,127.0,4.559055118110236,0.9482945703609076,1.0,5.0,5.0,5.0,5.0
2012-12-10,monitor,10.0,4.3,0.48304589153964794,4.0,4.0,4.0,4.75,5.0
2012-12-11,access point,31.0,4.0,1.570562531918633,1.0,4.0,5.0,5.0,5.0
2012-12-11,keyboard,93.0,4.655913978494624,0.7146696356863379,1.0,5.0,5.0,5.0,5.0
2012-12-11,monitor,16.0,4.25,0.5773502691896257,3.0,4.0,4.0,5.0,5.0
2012-12-12,access point,16.0,4.25,1.390443574307614,1.0,4.0,5.0,5.0,5.0
2012-12-12,keyboard,111.0,4.2792792792792795,1.045954728475996,1.0,4.0,5.0,5.0,5.0
2012-12-12,monitor,21.0,4.095238095238095,1.2611408289624877,1.0,3.0,5.0,5.0,5.0
2012-12-13,access point,23.0,3.5217391304347827,1.754722594428877,1.0,1.5,4.0,5.0,5.0
2012-12-13,keyboard,87.0,4.574712643678161,0.9600409863833693,1.0,5.0,5.0,5.0,5.0
2012-12-13,monitor,18.0,4.666666666666667,0.7669649888473704,2.0,5.0,5.0,5.0,5.0
2012-12-14,access point,28.0,3.9285714285714284,1.5378814535195373,1.0,3.0,5.0,5.0,5.0
2012-12-14,keyboard,76.0,4.342105263157895,1.1838088987551707,1.0,4.0,5.0,5.0,5.0
2012-12-14,monitor,24.0,4.125,0.8998792189486611,1.0,4.0,4.0,5.0,5.0
2012-12-15,access point,21.0,4.0,1.378404875209022,1.0,4.0,5.0,5.0,5.0
2012-12-15,keyboard,88.0,4.2727272727272725,1.2292159236008358,1.0,4.0,5.0,5.0,5.0
2012-12-15,monitor,17.0,4.235294117647059,1.3004524099667145,1.0,4.0,5.0,5.0,5.0
2012-12-16,access point,15.0,4.333333333333333,1.397276262011544,1.0,4.5,5.0,5.0,5.0
2012-12-16,keyboard,81.0,4.530864197530864,0.7086328342852599,2.0,4.0,5.0,5.0,5.0
2012-12-16,monitor,16.0,4.75,0.4472135954999579,4.0,4.75,5.0,5.0,5.0
2012-12-17,access point,29.0,3.8620689655172415,1.3289130341059754,1.0,3.0,4.0,5.0,5.0
2012-12-17,keyboard,104.0,4.4423076923076925,1.0504453339188595,1.0,4.0,5.0,5.0,5.0
2012-12-17,monitor,11.0,4.2727272727272725,1.4206272622267315,1.0,4.5,5.0,5.0,5.0
2012-12-18,access point,17.0,4.0588235294117645,1.4348601079588787,1.0,3.0,5.0,5.0,5.0
2012-12-18,keyboard,110.0,4.263636363636364,1.2683679662259384,1.0,4.0,5.0,5.0,5.0
2012-12-18,monitor,11.0,3.6363636363636362,1.2862913567871994,1.0,3.0,3.0,5.0,5.0
2012-12-19,access point,24.0,4.125,1.3290238326779873,1.0,4.0,5.0,5.0,5.0
2012-12-19,keyboard,151.0,4.5364238410596025,1.0441892193600806,1.0,5.0,5.0,5.0,5.0
2012-12-19,monitor,27.0,3.5185185185185186,1.6259995829872294,1.0,2.0,4.0,5.0,5.0
2012-12-20,access point,30.0,3.7333333333333334,1.529780992514115,1.0,4.0,4.0,5.0,5.0
2012-12-20,keyboard,117.0,4.205128205128205,1.1856793595937218,1.0,4.0,5.0,5.0,5.0
2012-12-20,monitor,32.0,4.03125,1.1211852887069573,2.0,3.0,4.0,5.0,5.0
2012-12-21,access point,19.0,4.526315789473684,0.9048278567177283,2.0,4.5,5.0,5.0,5.0
2012-12-21,keyboard,89.0,4.51685393258427,1.034763472650127,1.0,4.0,5.0,5.0,5.0
2012-12-21,monitor,17.0,3.5294117647058822,1.6627404735414788,1.0,3.0,4.0,5.0,5.0
2012-12-22,access point,16.0,4.0,1.505545305418162,1.0,3.0,5.0,5.0,5.0
2012-12-22,keyboard,28.0,4.107142857142857,1.4230714230607946,1.0,4.0,5.0,5.0,5.0
2012-12-22,monitor,10.0,3.4,2.065591117977289,1.0,1.0,5.0,5.0,5.0
2012-12-23,access point,19.0,3.9473684210526314,1.4709665835968129,1.0,3.5,5.0,5.0,5.0
2012-12-23,keyboard,103.0,4.165048543689321,1.1889778719443642,1.0,4.0,5.0,5.0,5.0
2012-12-23,monitor,17.0,3.823529411764706,1.4677914581799016,1.0,4.0,4.0,5.0,5.0
2012-12-24,access point,13.0,4.0,1.5275252316519468,1.0,3.0,5.0,5.0,5.0
2012-12-24,keyboard,128.0,4.4140625,1.0687202130121745,1.0,4.0,5.0,5.0,5.0
2012-12-24,monitor,15.0,4.066666666666666,0.7988086367179804,2.0,4.0,4.0,4.5,5.0
2012-12-25,access point,25.0,3.72,1.4,1.0,3.0,4.0,5.0,5.0
2012-12-25,keyboard,191.0,4.167539267015707,1.3310833408513878,1.0,4.0,5.0,5.0,5.0
2012-12-25,monitor,25.0,4.68,0.6904105059069326,2.0,5.0,5.0,5.0,5.0
2012-12-26,access point,22.0,4.636363636363637,0.7895420339517227,2.0,5.0,5.0,5.0,5.0
2012-12-26,keyboard,182.0,4.554945054945055,1.0846761602685704,1.0,5.0,5.0,5.0,5.0
2012-12-26,monitor,25.0,4.8,0.408248290463863,4.0,5.0,5.0,5.0,5.0
2012-12-27,access point,26.0,4.346153846153846,1.3249092857190696,1.0,4.25,5.0,5.0,5.0
2012-12-27,keyboard,169.0,4.603550295857988,0.8107825064423184,1.0,4.0,5.0,5.0,5.0
2012-12-27,monitor,25.0,4.24,1.0908712114635715,2.0,4.0,5.0,5.0,5.0
2012-12-28,access point,38.0,4.2368421052631575,1.1953561162539463,1.0,4.0,5.0,5.0,5.0
2012-12-28,keyboard,241.0,4.580912863070539,0.8913290618745612,1.0,4.0,5.0,5.0,5.0
2012-12-28,monitor,49.0,3.9183673469387754,1.23889626102359,1.0,3.0,4.0,5.0,5.0
2012-12-29,access point,21.0,3.6666666666666665,1.591644851508443,1.0,2.0,4.0,5.0,5.0
2012-12-29,keyboard,82.0,4.439024390243903,1.0668698993381625,1.0,4.0,5.0,5.0,5.0
2012-12-29,monitor,34.0,4.5,0.7881701093115123,1.0,4.0,5.0,5.0,5.0
2012-12-30,access point,17.0,4.0588235294117645,1.5194813356575871,1.0,4.0,5.0,5.0,5.0
2012-12-30,keyboard,106.0,4.69811320754717,0.6643265307384216,1.0,5.0,5.0,5.0,5.0
2012-12-30,monitor,13.0,4.6923076923076925,0.48038446141526137,4.0,4.0,5.0,5.0,5.0
2012-12-31,access point,21.0,4.0476190476190474,1.3592715135759477,1.0,3.0,5.0,5.0,5.0
2012-12-31,keyboard,132.0,4.5606060606060606,1.0503185685950276,1.0,5.0,5.0,5.0,5.0
2012-12-31,monitor,22.0,4.2727272727272725,0.9351250581921514,1.0,4.0,4.0,5.0,5.0
2013-01-01,access point,26.0,4.3076923076923075,1.1231822922119372,1.0,4.0,5.0,5.0,5.0
2013-01-01,keyboard,80.0,4.65,0.7811059993870749,1.0,5.0,5.0,5.0,5.0
2013-01-01,monitor,14.0,4.285714285714286,0.4688072309384955,4.0,4.0,4.0,4.75,5.0
2013-01-02,access point,37.0,4.297297297297297,1.2663347123109292,1.0,4.0,5.0,5.0,5.0
2013-01-02,keyboard,106.0,4.415094339622642,1.248754995439186,1.0,4.25,5.0,5.0,5.0
2013-01-02,monitor,25.0,4.28,0.6782329983125268,3.0,4.0,4.0,5.0,5.0
2013-01-03,access point,37.0,4.324324324324325,1.2484224279299692,1.0,4.0,5.0,5.0,5.0
2013-01-03,keyboard,123.0,4.512195121951219,1.0029943175111293,1.0,4.0,5.0,5.0,5.0
2013-01-03,monitor,36.0,3.9722222222222223,0.9407022031018291,1.0,3.0,4.0,5.0,5.0
2013-01-04,access point,24.0,4.25,1.3909646324388165,1.0,4.0,5.0,5.0,5.0
2013-01-04,keyboard,109.0,4.027522935779817,1.3434251112591544,1.0,3.0,5.0,5.0,5.0
2013-01-04,monitor,24.0,4.0,1.6939791077198396,1.0,3.5,5.0,5.0,5.0
2013-01-05,access point,22.0,3.6818181818181817,1.6442211540614613,1.0,3.0,4.5,5.0,5.0
2013-01-05,keyboard,121.0,4.214876033057851,1.4213058055314716,1.0,4.0,5.0,5.0,5.0
2013-01-05,monitor,27.0,3.3333333333333335,1.593255013631383,1.0,2.0,3.0,5.0,5.0
2013-01-06,access point,34.0,3.7058823529411766,1.4879192663970409,1.0,3.0,4.0,5.0,5.0
2013-01-06,keyboard,115.0,4.71304347826087,0.5259113625421621,3.0,4.5,5.0,5.0,5.0
2013-01-06,monitor,17.0,3.588235294117647,1.227743027337753,2.0,3.0,3.0,5.0,5.0
2013-01-07,access point,18.0,4.166666666666667,1.3826657968874305,1.0,4.0,5.0,5.0,5.0
2013-01-07,keyboard,160.0,4.38125,1.1095461988108462,1.0,4.0,5.0,5.0,5.0
2013-01-07,monitor,15.0,4.866666666666666,0.5163977794943222,3.0,5.0,5.0,5.0,5.0
2013-01-08,access point,24.0,4.041666666666667,1.545798419465872,1.0,4.0,5.0,5.0,5.0
2013-01-08,keyboard,107.0,4.635514018691588,0.8729966107315607,1.0,5.0,5.0,5.0,5.0
2013-01-08,monitor,38.0,4.2631578947368425,0.8909214945945481,1.0,4.0,4.0,5.0,5.0
2013-01-09,access point,25.0,4.32,1.2489995996796797,1.0,4.0,5.0,5.0,5.0
2013-01-09,keyboard,81.0,4.283950617283951,1.1644158181383764,1.0,4.0,5.0,5.0,5.0
2013-01-09,monitor,16.0,4.3125,1.352466881911223,1.0,4.0,5.0,5.0,5.0
2013-01-10,access point,34.0,4.0588235294117645,1.496281784970883,1.0,4.0,5.0,5.0,5.0
2013-01-10,keyboard,81.0,4.197530864197531,1.5117849804653087,1.0,4.0,5.0,5.0,5.0
2013-01-10,monitor,24.0,4.75,0.8968544062928813,1.0,5.0,5.0,5.0,5.0
2013-01-11,access point,25.0,4.24,1.16476034731041,1.0,4.0,5.0,5.0,5.0
2013-01-11,keyboard,100.0,4.71,0.6403124237432849,2.0,5.0,5.0,5.0,5.0
2013-01-11,monitor,22.0,3.590909090909091,1.7636296692870672,1.0,1.25,4.5,5.0,5.0
2013-01-12,access point,26.0,4.038461538461538,1.3994504415882467,1.0,3.0,5.0,5.0,5.0
2013-01-12,keyboard,85.0,4.458823529411765,1.1079038678478188,1.0,4.0,5.0,5.0,5.0
